player_id,team,opponent,match_date,round,player_disposals_avg_last3,player_goals_avg_last3,player_fantasy_points_avg_last3,player_tackles_avg_last3,player_player_score_avg_last3,player_disposals_avg_last5,player_goals_avg_last5,player_fantasy_points_avg_last5,player_tackles_avg_last5,player_player_score_avg_last5,player_disposals_avg_last10,player_goals_avg_last10,player_fantasy_points_avg_last10,player_tackles_avg_last10,player_player_score_avg_last10,player_games_played_prior,player_career_avg_disposals_prior,is_home
45492,Adelaide Crows,Gold Coast Suns,2012-09-01,23,16.0,0.0,63.66666666666666,3.333333333333333,0.0,16.0,0.0,67.6,4.0,0.0,13.9,0.0,57.6,3.2,0.0,180,17.155555555555555,1
45493,Adelaide Crows,North Melbourne Kangaroos,2025-08-23,24,16.0,0.0,67.0,1.6666666666666667,0.3333333333333333,17.4,0.4,71.2,2.2,2.6,17.0,0.4444444444444444,68.11111111111111,1.8888888888888888,2.7777777777777777,9,17.0,0
45494,Adelaide Crows,Geelong Cats,1999-07-04,14,5.666666666666667,0.3333333333333333,33.0,1.3333333333333333,2.0,5.2,0.2,25.6,0.8,1.6,5.4,0.5,28.0,1.1,3.5,29,6.896551724137931,1
45495,Sydney Swans,Carlton Blues,2006-09-03,22,5.666666666666667,0.3333333333333333,36.0,1.3333333333333333,2.0,6.2,0.4,42.0,1.2,2.4,5.5,0.4,39.2,1.3,2.5,33,5.424242424242424,1
45496,Richmond Tigers,Collingwood Magpies,2004-07-31,18,4.666666666666667,0.0,19.0,1.0,0.3333333333333333,5.4,0.2,21.6,1.0,1.4,7.2,0.4,28.3,1.0,2.8,40,8.225,0
45497,Sydney Swans,Richmond Tigers,2002-08-31,22,7.333333333333333,0.0,23.666666666666668,0.3333333333333333,0.0,7.4,0.0,33.2,1.6,0.0,8.0,0.0,33.8,1.6,0.0,174,10.43103448275862,1
45498,Western Bulldogs,Essendon Bombers,2010-08-28,22,21.666666666666668,0.6666666666666666,90.0,2.333333333333333,5.0,19.8,0.8,87.6,3.0,5.8,18.6,0.5,79.2,2.2,3.5,213,16.164319248826292,1
45499,Fremantle Dockers,Adelaide Crows,2001-09-01,22,9.0,0.0,49.333333333333336,1.3333333333333333,0.3333333333333333,8.8,0.0,46.4,1.0,0.2,7.3,0.1,38.9,1.1,0.7,21,9.285714285714286,1
45500,Carlton Blues,Sydney Swans,2003-07-19,16,13.666666666666666,0.0,54.333333333333336,2.6666666666666665,0.0,13.6,0.4,56.0,2.0,2.6,12.3,0.2,53.1,2.2,1.5,52,11.865384615384617,1
45501,Adelaide Crows,Port Adelaide Power,2010-05-01,6,25.0,0.0,92.0,3.6666666666666665,0.3333333333333333,23.2,0.0,89.4,3.4,0.2,23.4,0.0,85.7,3.2,0.4,252,18.91269841269841,1
45502,Adelaide Crows,West Coast Eagles,2000-04-01,4,8.333333333333334,0.0,35.666666666666664,0.3333333333333333,1.0,6.8,0.0,29.6,0.4,0.8,6.3,0.1,26.5,0.5,1.0,56,9.517857142857142,0
45503,St Kilda Saints,Western Bulldogs,2001-07-21,16,6.333333333333333,0.0,28.33333333333333,1.6666666666666667,0.0,6.8,0.0,31.0,1.6,0.0,8.1,0.3,36.5,1.2,1.8,38,8.421052631578947,1
45504,Melbourne Demons,Western Bulldogs,2002-08-18,20,15.666666666666666,0.0,67.0,1.6666666666666667,0.0,14.6,0.0,60.0,1.2,0.0,15.0,0.1,62.2,1.6,0.7,96,10.885416666666666,1
45505,West Coast Eagles,Adelaide Crows,2013-08-31,23,12.333333333333334,0.6666666666666666,56.66666666666666,3.6666666666666665,4.0,12.6,0.6,57.2,3.0,3.6,13.1,0.7,55.4,1.9,4.4,191,18.157068062827225,1
45506,Richmond Tigers,Melbourne Demons,2000-06-24,16,5.666666666666667,0.6666666666666666,27.33333333333333,1.0,4.333333333333333,5.8,1.2,29.2,0.8,7.4,6.6,0.8,29.7,1.1,4.9,23,9.782608695652174,0
45507,Port Adelaide Power,Adelaide Crows,2025-07-26,20,12.333333333333334,0.0,49.66666666666666,2.6666666666666665,0.0,12.6,0.0,47.8,2.0,0.0,14.5,0.1,55.7,1.5,0.6,19,14.842105263157896,0
45508,Sydney Swans,Brisbane Lions,2008-08-30,22,8.333333333333334,0.0,45.0,1.0,0.3333333333333333,8.8,0.0,48.0,0.8,0.4,9.4,0.0,48.5,0.9,0.4,228,12.644736842105264,1
45509,Fremantle Dockers,Collingwood Magpies,2008-08-29,22,20.33333333333333,0.3333333333333333,77.33333333333333,2.0,3.0,16.2,0.2,61.8,2.0,1.8,16.9,0.7,67.2,1.6,4.9,196,11.418367346938776,1
45510,Sydney Swans,North Melbourne Kangaroos,2001-08-04,18,4.666666666666667,0.0,17.666666666666668,0.3333333333333333,0.0,5.4,0.4,28.2,0.4,2.6,5.1,0.3,27.2,0.6,2.0,11,6.0,1
45511,Melbourne Demons,Carlton Blues,2000-06-03,13,22.0,0.3333333333333333,74.33333333333333,1.3333333333333333,2.6666666666666665,23.8,0.4,86.8,1.6,2.8,21.5,0.4,76.5,2.0,2.7,113,19.58407079646018,1
45512,Melbourne Demons,Western Bulldogs,2001-09-02,22,22.33333333333333,0.6666666666666666,77.0,2.0,4.0,25.0,1.0,89.2,2.6,6.2,22.8,0.7,83.8,2.4,4.3,209,17.311004784688997,0
45513,Brisbane Lions,Melbourne Demons,2010-07-31,18,7.333333333333333,2.0,44.66666666666666,2.0,12.333333333333334,7.0,1.8,42.8,1.6,11.2,7.2,2.7,48.1,1.3,16.9,203,10.80295566502463,1
45514,Fremantle Dockers,North Melbourne Kangaroos,2002-07-13,15,11.0,0.0,49.0,1.3333333333333333,0.6666666666666666,10.6,0.0,44.4,1.2,1.0,10.0,0.3,42.3,1.1,2.5,54,10.37037037037037,0
45515,Port Adelaide Power,Geelong Cats,1999-04-18,4,7.333333333333333,0.6666666666666666,32.333333333333336,0.3333333333333333,4.333333333333333,5.4,0.6,24.6,0.4,3.8,8.0,0.3,33.7,0.7,2.1,15,7.733333333333333,1
45516,Sydney Swans,Richmond Tigers,2000-04-16,6,12.666666666666666,0.0,42.333333333333336,0.6666666666666666,0.3333333333333333,14.4,0.2,51.6,0.8,1.4,15.2,0.1,53.7,0.7,0.9,64,14.796875,1
45517,Geelong Cats,Hawthorn Hawks,1999-08-21,21,5.666666666666667,0.3333333333333333,18.666666666666668,0.0,2.0,8.4,0.2,26.4,0.2,1.2,9.0,0.1428571428571428,26.857142857142858,0.2857142857142857,1.1428571428571428,7,9.0,0
45518,St Kilda Saints,Collingwood Magpies,2008-08-09,19,15.0,0.6666666666666666,69.33333333333333,2.333333333333333,4.333333333333333,13.6,0.4,57.2,1.8,2.8,14.3,0.4,62.6,1.9,3.5,105,11.361904761904762,0
45519,Brisbane Lions,Fremantle Dockers,2007-05-06,6,11.333333333333334,0.3333333333333333,60.333333333333336,6.0,2.0,13.8,0.2,67.4,5.4,1.4,10.9,0.2,53.8,4.4,1.3,44,9.136363636363637,1
45520,Fremantle Dockers,Adelaide Crows,2001-09-01,22,23.33333333333333,0.3333333333333333,84.33333333333333,2.6666666666666665,2.333333333333333,22.8,0.2,83.2,3.2,1.6,20.9,0.1,74.2,2.6,0.9,186,22.91935483870968,1
45521,West Coast Eagles,Richmond Tigers,2009-08-28,22,20.666666666666668,0.0,68.66666666666667,2.0,0.6666666666666666,20.8,0.2,72.2,1.6,1.6,21.3,0.1,70.5,1.8,0.8,133,21.774436090225564,1
45522,Essendon Bombers,Richmond Tigers,2015-05-30,9,19.0,0.3333333333333333,79.66666666666667,1.3333333333333333,2.0,17.8,0.2,70.4,1.0,1.2,16.5,0.1,65.0,1.0,0.6,302,14.966887417218542,0
45523,Richmond Tigers,Carlton Blues,2004-06-19,13,9.0,0.0,40.66666666666666,2.0,0.3333333333333333,9.8,0.0,39.0,1.2,0.2,11.1,0.1,45.4,1.8,0.7,66,13.62121212121212,1
45524,Greater Western Sydney Giants,St Kilda Saints,2025-08-24,24,9.0,0.0,41.333333333333336,3.0,0.0,10.6,0.0,44.2,2.2,0.0,10.8,0.0,45.2,2.7,0.0,17,10.882352941176473,1
45525,Sydney Swans,Hawthorn Hawks,2007-09-02,22,16.666666666666668,0.6666666666666666,69.0,3.6666666666666665,4.0,17.8,0.4,74.4,3.2,2.4,19.3,0.4,80.3,4.1,2.5,124,14.92741935483871,1
45526,Geelong Cats,St Kilda Saints,2002-08-11,19,7.666666666666667,0.0,33.666666666666664,1.3333333333333333,0.0,6.6,0.0,29.4,1.4,0.0,8.1,0.0,35.4,1.6,0.0,16,6.6875,0
45527,Carlton Blues,North Melbourne Kangaroos,2003-08-31,22,7.666666666666667,0.0,29.666666666666668,2.333333333333333,0.3333333333333333,6.8,0.0,29.8,2.8,0.2,7.5,0.1,32.1,2.9,0.7,82,10.475609756097562,0
45528,Port Adelaide Power,Hawthorn Hawks,2001-09-15,SF,16.333333333333332,1.0,62.66666666666666,1.0,7.333333333333333,15.0,1.4,61.8,0.8,9.8,15.7,1.2,63.6,1.2,8.1,91,15.32967032967033,0
45529,Port Adelaide Power,Adelaide Crows,2005-09-10,SF,21.33333333333333,0.3333333333333333,74.66666666666667,3.0,2.6666666666666665,19.0,0.2,70.2,2.8,2.2,19.8,0.6,76.6,3.7,4.3,128,19.3828125,0
45530,Gold Coast Suns,Brisbane Lions,2012-04-21,4,15.333333333333334,0.6666666666666666,73.0,2.6666666666666665,5.0,15.4,0.8,68.4,1.8,5.6,15.1,0.7,72.1,1.8,5.1,179,14.17877094972067,0
45531,Essendon Bombers,Richmond Tigers,2000-07-01,17,7.666666666666667,0.3333333333333333,26.0,1.0,2.0,12.0,0.6,41.4,1.2,3.8,13.4,0.5,49.0,1.8,3.2,91,13.31868131868132,0
45532,Collingwood Magpies,Essendon Bombers,2003-04-25,5,13.0,0.3333333333333333,53.333333333333336,1.6666666666666667,2.333333333333333,12.4,0.4,54.8,2.2,2.8,12.2,0.4,49.4,2.0,2.6,105,12.98095238095238,1
45533,Carlton Blues,Western Bulldogs,2002-05-04,6,14.333333333333334,0.3333333333333333,59.66666666666666,2.6666666666666665,2.0,11.8,0.2,48.0,2.8,1.2,10.5,0.2,43.2,2.5,1.2,31,11.225806451612904,0
45534,Carlton Blues,Sydney Swans,2006-09-03,22,10.333333333333334,0.6666666666666666,71.33333333333333,2.0,4.666666666666667,9.2,0.4,68.0,2.6,2.8,8.9,0.5,64.8,2.9,3.2,104,8.10576923076923,0
45535,Collingwood Magpies,Geelong Cats,1999-07-10,15,8.333333333333334,0.0,30.0,0.6666666666666666,0.3333333333333333,7.0,0.4,28.8,0.8,2.8,6.5,0.4,24.8,0.8,2.7,15,5.8,0
45536,Melbourne Demons,Sydney Swans,2002-08-24,21,6.0,0.6666666666666666,24.666666666666668,0.6666666666666666,4.0,6.6,0.6,30.4,1.6,3.8,8.8,0.4,37.8,1.0,2.5,30,7.4,1
45537,Richmond Tigers,Essendon Bombers,2001-09-07,QF,12.666666666666666,0.0,63.333333333333336,2.0,0.0,13.2,0.2,61.8,1.4,1.2,12.9,0.1,63.8,1.3,0.6,202,13.049504950495049,0
45538,St Kilda Saints,Brisbane Lions,2001-07-07,14,15.666666666666666,0.0,62.333333333333336,2.333333333333333,0.0,15.2,0.6,58.2,1.8,3.6,10.5,0.3,38.3,1.0,1.9,68,15.573529411764708,0
45539,Carlton Blues,Adelaide Crows,2002-05-26,9,10.0,0.0,35.0,0.6666666666666666,0.0,12.2,0.2,43.6,1.2,1.2,9.3,0.1,31.2,0.8,0.7,32,8.96875,1
45540,St Kilda Saints,Carlton Blues,2011-09-03,24,10.666666666666666,0.3333333333333333,67.0,1.6666666666666667,2.6666666666666665,10.8,0.2,67.2,1.6,1.6,11.9,0.3,69.0,1.2,2.2,135,11.318518518518518,0
45541,Collingwood Magpies,North Melbourne Kangaroos,1999-05-02,6,5.0,0.0,21.666666666666668,0.0,0.0,5.25,0.25,24.0,0.0,1.5,5.25,0.25,24.0,0.0,1.5,4,5.25,1
45542,Western Bulldogs,North Melbourne Kangaroos,2004-08-21,21,7.666666666666667,0.6666666666666666,36.66666666666666,2.0,4.0,8.2,0.6,38.0,2.2,3.6,8.3,0.3,38.8,1.9,2.0,138,13.681159420289855,1
45543,Richmond Tigers,Western Bulldogs,2007-04-20,4,14.666666666666666,0.0,58.66666666666666,2.333333333333333,0.0,11.8,0.0,46.6,2.0,0.0,10.1,0.0,42.6,2.4,0.0,188,11.27659574468085,1
45544,St Kilda Saints,Geelong Cats,2008-04-12,4,11.0,4.666666666666667,80.33333333333333,0.6666666666666666,29.666666666666668,7.4,3.2,53.2,0.6,20.2,9.3,3.4,64.3,0.6,21.6,198,12.070707070707073,1
45545,West Coast Eagles,Collingwood Magpies,2014-05-24,10,14.666666666666666,0.0,57.0,1.3333333333333333,0.0,13.6,0.0,54.2,2.2,0.0,15.0,0.0,64.5,2.2,0.0,199,10.537688442211056,0
45546,Collingwood Magpies,Carlton Blues,1999-07-25,17,14.333333333333334,0.0,55.0,1.3333333333333333,0.0,15.2,0.0,55.6,1.2,0.0,15.0,0.0,53.4,1.1,0.0,25,12.16,1
45547,Melbourne Demons,Sydney Swans,2007-08-05,18,13.333333333333334,0.3333333333333333,51.0,3.0,2.0,13.2,0.6,51.4,2.6,3.8,12.7,0.4,50.4,2.4,2.5,81,12.592592592592592,1
45548,Sydney Swans,Greater Western Sydney Giants,2015-08-22,21,16.333333333333332,1.0,77.0,2.6666666666666665,6.666666666666667,15.4,1.2,76.0,2.8,8.0,15.4,1.1,75.1,2.3,7.2,283,17.113074204946997,0
45549,Adelaide Crows,Geelong Cats,2010-07-16,16,22.33333333333333,0.3333333333333333,77.33333333333333,3.333333333333333,2.0,21.0,0.2,75.0,3.8,1.2,24.8,0.2,84.4,3.1,1.2,208,20.66346153846154,1
45550,Brisbane Lions,North Melbourne Kangaroos,1998-08-07,19,13.333333333333334,0.0,56.66666666666666,1.0,0.0,13.4,0.2,56.6,1.0,1.2,12.9,0.2,51.8,1.1,1.4,113,13.991150442477876,1
45551,Geelong Cats,Hawthorn Hawks,2004-08-29,22,10.666666666666666,1.3333333333333333,63.333333333333336,2.6666666666666665,8.333333333333334,11.2,1.8,67.6,1.8,12.4,12.1,1.6,70.7,2.0,10.9,168,12.24404761904762,1
45552,Richmond Tigers,Hawthorn Hawks,2005-08-21,21,13.333333333333334,0.0,51.0,0.6666666666666666,0.0,12.4,0.0,49.2,1.6,0.0,11.0,0.0,43.3,1.0,0.0,240,14.541666666666666,1
45553,Western Bulldogs,North Melbourne Kangaroos,2007-09-02,22,12.666666666666666,0.6666666666666666,57.333333333333336,1.3333333333333333,4.0,10.2,0.6,47.8,1.6,4.0,12.4,0.8,60.9,1.8,5.5,264,14.587121212121213,1
